STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
,ukbiobank_1029,quality,Number of treatments/medications taken,http://www.ebi.ac.uk/efo/EFO_0009803,efo,26/04/2019 00:00
,ukbiobank_1030,quality,Townsend deprivation index at recruitment,http://www.ebi.ac.uk/efo/EFO_0009711,efo,26/04/2019 00:00
,ukbiobank_1031,quality,Number of incorrect matches in round,http://www.ebi.ac.uk/efo/EFO_0008354,efo,26/04/2019 00:00
,ukbiobank_1032,quality,Getting up in morning,http://www.ebi.ac.uk/efo/EFO_0009817,efo,26/04/2019 00:00
,ukbiobank_1033,quality,Nap during day,http://www.ebi.ac.uk/efo/EFO_0009818,efo,26/04/2019 00:00
,ukbiobank_1034,quality,Comparative body size at age 10,http://www.ebi.ac.uk/efo/EFO_0009819,efo,26/04/2019 00:00
,ukbiobank_1035,measurement,Father's age at death,http://www.ebi.ac.uk/efo/EFO_0009712,efo,26/04/2019 00:00
,ukbiobank_1036,measurement,Number of full brothers,http://www.ebi.ac.uk/efo/EFO_0009713,efo,26/04/2019 00:00
,ukbiobank_1037,measurement,Number of full sisters,http://www.ebi.ac.uk/efo/EFO_0009713,efo,26/04/2019 00:00
,ukbiobank_1038,measurement,Tense / 'highly strung',http://www.ebi.ac.uk/efo/EFO_0009596,efo,26/04/2019 00:00
,ukbiobank_1039,measurement,Worry too long after embarrassment,http://www.ebi.ac.uk/efo/EFO_0009589,efo,26/04/2019 00:00
,ukbiobank_1040,disease,Suffer from 'nerves',http://purl.obolibrary.org/obo/NCIT_C74532,efo,26/04/2019 00:00
,ukbiobank_1041,quality,"Seen doctor (GP) for nerves, anxiety, tension or depression",http://www.ebi.ac.uk/efo/EFO_0009820,efo,26/04/2019 00:00
,ukbiobank_1042,quality,"Seen a psychiatrist for nerves, anxiety, tension or depression",http://www.ebi.ac.uk/efo/EFO_0009821,efo,26/04/2019 00:00
,ukbiobank_1043,disease,"Long-standing illness, disability or infirmity",http://www.ebi.ac.uk/efo/EFO_0009714,efo,26/04/2019 00:00
,ukbiobank_1044,factor,Falls in the last year,http://www.ebi.ac.uk/efo/EFO_0009631,efo,26/04/2019 00:00
,ukbiobank_1045,phenotype,Wheeze or whistling in the chest in last year,http://www.ebi.ac.uk/efo/EFO_0009715,efo,26/04/2019 00:00
,ukbiobank_1046,measurement,Relative age of first facial hair,http://www.ebi.ac.uk/efo/EFO_0009716,efo,26/04/2019 00:00
,ukbiobank_1047,measurement,Number of children fathered,http://www.ebi.ac.uk/efo/EFO_0009814,efo,26/04/2019 00:00
,ukbiobank_1048,measurement,Birth weight of first child,http://www.ebi.ac.uk/efo/EFO_0004344,efo,26/04/2019 00:00
,ukbiobank_1049,measurement,Age at first live birth,http://www.ebi.ac.uk/efo/EFO_0009101,efo,26/04/2019 00:00
,ukbiobank_1050,measurement,Age at last live birth,http://www.ebi.ac.uk/efo/EFO_0009440,efo,26/04/2019 00:00
,ukbiobank_1051,experimental factor,Bilateral oophorectomy (both ovaries removed),http://www.ebi.ac.uk/efo/EFO_0009717,efo,26/04/2019 00:00
,ukbiobank_1052,measurement,Peak expiratory flow (PEF),http://www.ebi.ac.uk/efo/EFO_0009718,efo,26/04/2019 00:00
,ukbiobank_1053,experimental factor,Pace-maker,http://www.ebi.ac.uk/efo/EFO_0009719,efo,26/04/2019 00:00
,ukbiobank_1054,measurement,Hearing aid user,http://www.ebi.ac.uk/efo/EFO_0009720,efo,26/04/2019 00:00
,ukbiobank_1055,measurement,Mother's age at death,http://www.ebi.ac.uk/efo/EFO_0009721,efo,26/04/2019 00:00
,ukbiobank_1056,measurement,Number of stillbirths,http://www.ebi.ac.uk/efo/EFO_0009722,efo,26/04/2019 00:00
,ukbiobank_1057,measurement,Age of primiparous women at birth of child,http://www.ebi.ac.uk/efo/EFO_0009101,efo,26/04/2019 00:00
,ukbiobank_1058,measurement,Pulse wave reflection index,http://www.ebi.ac.uk/efo/EFO_0009804,efo,26/04/2019 00:00
,ukbiobank_1059,measurement,Happiness,http://www.ebi.ac.uk/efo/EFO_0007803,efo,26/04/2019 00:00
,ukbiobank_1060,measurement,Work/job satisfaction,http://www.ebi.ac.uk/efo/EFO_0009723,efo,26/04/2019 00:00
,ukbiobank_1061,measurement,Health satisfaction,http://www.ebi.ac.uk/efo/EFO_0009724,efo,26/04/2019 00:00
,ukbiobank_1062,measurement,Friendships satisfaction,http://www.ebi.ac.uk/efo/EFO_0009725,efo,26/04/2019 00:00
,ukbiobank_1063,measurement,Financial situation satisfaction,http://www.ebi.ac.uk/efo/EFO_0009726,efo,26/04/2019 00:00
,ukbiobank_1064,measurement,Ever depressed for a whole week,http://www.ebi.ac.uk/efo/EFO_0007704,efo,26/04/2019 00:00
,ukbiobank_1065,measurement,Ever unenthusiastic/disinterested for a whole week,http://www.ebi.ac.uk/efo/EFO_0007006,efo,26/04/2019 00:00
,ukbiobank_1066,measurement,Ever manic/hyper for 2 days,http://www.ebi.ac.uk/efo/EFO_0007705,efo,26/04/2019 00:00
,ukbiobank_1067,measurement,Ever highly irritable/argumentative for 2 days,http://www.ebi.ac.uk/efo/EFO_0009594,efo,26/04/2019 00:00
,ukbiobank_1068,phenotype,Shortness of breath walking on level ground,http://www.ebi.ac.uk/efo/EFO_0009727,efo,26/04/2019 00:00
,ukbiobank_1069,experimental factor,Cochlear implant,http://www.ebi.ac.uk/efo/EFO_0009728,efo,26/04/2019 00:00
,ukbiobank_1070,phenotype,Tinnitus severity/nuisance,http://purl.obolibrary.org/obo/HP_0000360,efo,26/04/2019 00:00
,ukbiobank_1071,measurement,Number of unenthusiastic/disinterested episodes,http://www.ebi.ac.uk/efo/EFO_0007704,efo,26/04/2019 00:00
,ukbiobank_1072,experimental factor,Surgery on leg arteries (other than for varicose veins),http://www.ebi.ac.uk/efo/EFO_0009729,efo,26/04/2019 00:00
,ukbiobank_1073,measurement,Length of longest manic/irritable episode,http://www.ebi.ac.uk/efo/EFO_0007705,efo,26/04/2019 00:00
,ukbiobank_1073,measurement,Length of longest manic/irritable episode,http://www.ebi.ac.uk/efo/EFO_0009594,efo,26/04/2019 00:00
,ukbiobank_1074,measurement,Severity of manic/irritable episodes,http://www.ebi.ac.uk/efo/EFO_0007705,efo,26/04/2019 00:00
,ukbiobank_1074,measurement,Severity of manic/irritable episodes,http://www.ebi.ac.uk/efo/EFO_0009594,efo,26/04/2019 00:00
,ukbiobank_1075,quality,Able to walk or cycle unaided for 10 minutes,http://www.ebi.ac.uk/efo/EFO_0009822,efo,26/04/2019 00:00
,ukbiobank_1076,quality,Target heart rate achieved,http://www.ebi.ac.uk/efo/EFO_0009823,efo,26/04/2019 00:00
,ukbiobank_1077,measurement,Sitting height,http://www.ebi.ac.uk/efo/EFO_0007118,efo,26/04/2019 00:00
,ukbiobank_1078,measurement,Cascot confidence score,http://www.ebi.ac.uk/efo/EFO_0009815,efo,26/04/2019 00:00
,ukbiobank_1079,quality,Bring up phlegm/sputum/mucus on most days,http://www.ebi.ac.uk/efo/EFO_0009824,efo,26/04/2019 00:00
,ukbiobank_1080,measurement,Whole body water mass,http://www.ebi.ac.uk/efo/EFO_0009805,efo,26/04/2019 00:00
,ukbiobank_1081,disease,Reported occurrences of cancer,http://www.ebi.ac.uk/efo/EFO_0000311,efo,26/04/2019 00:00
,ukbiobank_1082,factor,Procreative management,http://www.ebi.ac.uk/efo/EFO_0009787,efo,26/04/2019 00:00
,ukbiobank_1083,phenotype,other abdominal problem,http://www.ebi.ac.uk/efo/EFO_0003766,efo,26/04/2019 00:00
,ukbiobank_1084,phenotype,oesophageal stricture,http://purl.obolibrary.org/obo/HP_0002043,efo,26/04/2019 00:00
,ukbiobank_1085,disease,bladder problem (not cancer),http://www.ebi.ac.uk/efo/EFO_1000018,efo,26/04/2019 00:00
,ukbiobank_1086,disease,prostate problem (not cancer),http://www.ebi.ac.uk/efo/EFO_0009602,efo,26/04/2019 00:00
,ukbiobank_1087,disease,testicular problems (not cancer),http://www.ebi.ac.uk/efo/EFO_0009601,efo,26/04/2019 00:00
,ukbiobank_1088,disease,thyroid problem (not cancer),http://www.ebi.ac.uk/efo/EFO_1000627,efo,26/04/2019 00:00
,ukbiobank_1089,experimental process,thyroid radioablation therapy,http://www.ebi.ac.uk/efo/EFO_0009600,efo,26/04/2019 00:00
,ukbiobank_1090,disease,adrenocortical insufficiency/addison's disease,http://www.ebi.ac.uk/efo/EFO_0009491,efo,26/04/2019 00:00
,ukbiobank_1091,disease,neurological injury/trauma,http://www.ebi.ac.uk/efo/EFO_0009490,efo,26/04/2019 00:00
,ukbiobank_1092,disease,eye/eyelid problem,http://www.ebi.ac.uk/efo/EFO_0003966,efo,26/04/2019 00:00
,ukbiobank_1093,disease,cranial nerve problem/palsy,http://www.ebi.ac.uk/efo/EFO_0009489,efo,26/04/2019 00:00
,ukbiobank_1094,disease,spinal cord disorder,http://www.ebi.ac.uk/efo/EFO_0009488,efo,26/04/2019 00:00
,ukbiobank_1095,disease,peripheral nerve disorder,http://www.ebi.ac.uk/efo/EFO_0009387,efo,26/04/2019 00:00
,ukbiobank_1096,disease,trapped nerve/compressed nerve,http://www.ebi.ac.uk/efo/EFO_0009487,efo,26/04/2019 00:00
,ukbiobank_1097,disease,diabetic eye disease,http://www.ebi.ac.uk/efo/EFO_0009486,efo,26/04/2019 00:00
,ukbiobank_1098,disease,eye trauma,http://www.ebi.ac.uk/efo/EFO_0009485,efo,26/04/2019 00:00
,ukbiobank_1099,disease,nervous breakdown,http://www.ebi.ac.uk/efo/EFO_0000677,efo,26/04/2019 00:00
,ukbiobank_1100,phenotype,back problem,http://purl.obolibrary.org/obo/HP_0003418,efo,26/04/2019 00:00
,ukbiobank_1101,disease,uterine polyps,http://www.ebi.ac.uk/efo/EFO_0009484,efo,26/04/2019 00:00
,ukbiobank_1102,disease,breast disease (not cancer),http://www.ebi.ac.uk/efo/EFO_0009483,efo,26/04/2019 00:00
,ukbiobank_1103,disease,allergy or anaphylactic reaction to drug,http://www.ebi.ac.uk/efo/EFO_0009482,efo,26/04/2019 00:00
,ukbiobank_1104,disease,enlarged prostate,http://www.ebi.ac.uk/efo/EFO_0000284,efo,26/04/2019 00:00
,ukbiobank_1105,disease,muscle or soft tissue injuries,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1106,disease,burns,http://www.ebi.ac.uk/efo/EFO_0009516,efo,26/04/2019 00:00
,ukbiobank_1107,disease,nasal/sinus disorder,http://www.ebi.ac.uk/efo/EFO_0009481,efo,26/04/2019 00:00
,ukbiobank_1108,disease,throat or larynx disorder,http://www.ebi.ac.uk/efo/EFO_0009479,efo,26/04/2019 00:00
,ukbiobank_1109,disease,vocal cord polyp,http://www.ebi.ac.uk/efo/EFO_0009478,efo,26/04/2019 00:00
,ukbiobank_1110,disease,other neurological problem,http://www.ebi.ac.uk/efo/EFO_0000618,efo,26/04/2019 00:00
,ukbiobank_1111,disease,clotting disorder/excessive bleeding,http://www.ebi.ac.uk/efo/EFO_0009314,efo,26/04/2019 00:00
,ukbiobank_1112,disease,hereditary/genetic haematological disorder,http://www.ebi.ac.uk/efo/EFO_0005803,efo,26/04/2019 00:00
,ukbiobank_1113,disease,blistering/desquamating skin disorder,http://www.ebi.ac.uk/efo/EFO_1000673,efo,26/04/2019 00:00
,ukbiobank_1114,disease,disc problem,http://www.ebi.ac.uk/efo/EFO_0009477,efo,26/04/2019 00:00
,ukbiobank_1115,disease,neck problem/injury,http://www.ebi.ac.uk/efo/EFO_0009476,efo,26/04/2019 00:00
,ukbiobank_1116,disease,cervical polyps,http://www.ebi.ac.uk/efo/EFO_0009475,efo,26/04/2019 00:00
,ukbiobank_1117,disease,soft tissue inflammation,http://www.ebi.ac.uk/efo/EFO_0009470,efo,26/04/2019 00:00
,ukbiobank_1118,factor,abnormal smear (cervix),http://www.ebi.ac.uk/efo/EFO_0009511,efo,26/04/2019 00:00
,ukbiobank_1119,disease,benign breast lump,http://www.ebi.ac.uk/efo/EFO_0003014,efo,26/04/2019 00:00
,ukbiobank_1120,factor,Problems related to social environment,http://www.ebi.ac.uk/efo/EFO_0009788,efo,26/04/2019 00:00
,ukbiobank_1121,factor,Problems related to life management difficulty,http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1122,phenotype,Volume depletion,http://purl.obolibrary.org/obo/HP_0011106,efo,26/04/2019 00:00
,ukbiobank_1123,disease,Spondylopathies in diseases classified elsewhere,http://www.ebi.ac.uk/efo/EFO_0004260,efo,26/04/2019 00:00
,ukbiobank_1124,disease,Shoulder lesions,http://www.ebi.ac.uk/efo/EFO_0009470,efo,26/04/2019 00:00
,ukbiobank_1125,disease,Maternal care for known or suspected malpresentation of fetus,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1126,disease,Maternal care for known or suspected disproportion,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1127,disease,Maternal care for known or suspected abnormality of pelvic organs,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1128,disease,Long labour,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1129,disease,Perineal laceration during delivery,http://www.ebi.ac.uk/efo/EFO_0009816,efo,26/04/2019 00:00
,ukbiobank_1130,disease,Other obstetric trauma,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1131,disease,Complications of anaesthesia during the puerperium,http://www.ebi.ac.uk/efo/EFO_0009683,efo,26/04/2019 00:00
,ukbiobank_1132,phenotype,Intrauterine hypoxia,http://www.ebi.ac.uk/efo/EFO_1001793,efo,26/04/2019 00:00
,ukbiobank_1133,phenotype,Abnormal serum enzyme levels,http://www.ebi.ac.uk/efo/EFO_0009826,efo,26/04/2019 00:00
,ukbiobank_1138,disease,Other fluke infections,http://www.ebi.ac.uk/efo/EFO_1001342,efo,26/04/2019 00:00
,ukbiobank_1139,factor,Other postsurgical states,http://www.ebi.ac.uk/efo/EFO_0009789,efo,26/04/2019 00:00
,ukbiobank_1140,disease,Acquired haemolytic anaemia,http://www.ebi.ac.uk/efo/EFO_0005558,efo,26/04/2019 00:00
,ukbiobank_1141,factor,Artificial opening status,http://www.ebi.ac.uk/efo/EFO_0009789,efo,26/04/2019 00:00
,ukbiobank_1142,factor,Persons encountering health services in other circumstances,http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1143,factor,"Persons encountering health services for other counselling and medical advice, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1144,disease,Hereditary ataxia,http://www.ebi.ac.uk/efo/EFO_0009671,efo,26/04/2019 00:00
,ukbiobank_1145,disease,Mycetoma,http://www.ebi.ac.uk/efo/EFO_0007265,efo,26/04/2019 00:00
,ukbiobank_1146,disease,Viral warts,http://www.ebi.ac.uk/efo/EFO_0009662,efo,26/04/2019 00:00
,ukbiobank_1147,experimental process,Acquired absence of limb,http://www.ebi.ac.uk/efo/EFO_0009632,efo,26/04/2019 00:00
,ukbiobank_1148,factor,Convalescence,http://www.ebi.ac.uk/efo/EFO_0009630,efo,26/04/2019 00:00
,ukbiobank_1149,disease,Pemphigoid,http://www.ebi.ac.uk/efo/EFO_1000673,efo,26/04/2019 00:00
,ukbiobank_1150,disease,Eccrine sweat disorders,http://www.ebi.ac.uk/efo/EFO_1000772,efo,26/04/2019 00:00
,ukbiobank_1151,experimental process,Traumatic amputations involving multiple body regions,http://www.ebi.ac.uk/efo/EFO_0009632,efo,26/04/2019 00:00
,ukbiobank_1152,factor,Need for immunization against certain single viral diseases,http://www.ebi.ac.uk/efo/EFO_0004292,efo,26/04/2019 00:00
,ukbiobank_1153,factor,Need for immunization against other single viral diseases,http://www.ebi.ac.uk/efo/EFO_0004292,efo,26/04/2019 00:00
,ukbiobank_1154,factor,Need for immunization against other single infectious diseases,http://www.ebi.ac.uk/efo/EFO_0004292,efo,26/04/2019 00:00
,ukbiobank_1155,factor,Need for immunization against combinations of infectious diseases,http://www.ebi.ac.uk/efo/EFO_0004292,efo,26/04/2019 00:00
,ukbiobank_1156,measurement,Transplanted organ and tissue status,http://www.ebi.ac.uk/efo/EFO_0005198,efo,26/04/2019 00:00
,ukbiobank_1157,factor,"Persons encountering health services for specifie procedures, not carried out",http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1158,phenotype,Haemorrhage from respiratory passages,http://purl.obolibrary.org/obo/MP_0001914,efo,26/04/2019 00:00
,ukbiobank_1159,disease,Renal tubulo interstitial disorders in diseases classified elsewhere,http://www.ebi.ac.uk/efo/EFO_0009566,efo,26/04/2019 00:00
,ukbiobank_1160,disease,Occlusion and stenosis of cerebral arteries notcerebral infarction,http://www.ebi.ac.uk/efo/EFO_0003763,efo,26/04/2019 00:00
,ukbiobank_1161,disease,Orchitis and epididymitis,http://www.ebi.ac.uk/efo/EFO_1001078,efo,26/04/2019 00:00
,ukbiobank_1162,disease,Other disorders of nervous system,http://www.ebi.ac.uk/efo/EFO_0000618,efo,26/04/2019 00:00
,ukbiobank_1163,disease,Rheumatic fever with heart involvement,http://www.ebi.ac.uk/efo/EFO_1001161,efo,26/04/2019 00:00
,ukbiobank_1164,disease,Rapidly progressive nephritic syndrome,http://www.ebi.ac.uk/efo/EFO_0003086,efo,26/04/2019 00:00
,ukbiobank_1165,phenotype,Dizziness and giddiness,http://purl.obolibrary.org/obo/HP_0002321,efo,26/04/2019 00:00
,ukbiobank_1166,disease,Chlamydia psittaci infection,http://www.ebi.ac.uk/efo/EFO_1001288,efo,26/04/2019 00:00
,ukbiobank_1167,disease,Glomerular disorders in diseases classified elsewhere,http://www.ebi.ac.uk/efo/EFO_1002049,efo,26/04/2019 00:00
,ukbiobank_1168,disease,Hypertensive renal disease,http://www.ebi.ac.uk/efo/EFO_1002039,efo,26/04/2019 00:00
,ukbiobank_1169,disease,Congenital ichthyosis,http://www.orpha.net/ORDO/Orphanet_281097,efo,26/04/2019 00:00
,ukbiobank_1170,disease,Fracture of skull and facial bones,http://www.ebi.ac.uk/efo/EFO_1001425,efo,26/04/2019 00:00
,ukbiobank_1171,phenotype,Headache,http://purl.obolibrary.org/obo/HP_0002315,efo,26/04/2019 00:00
,ukbiobank_1172,phenotype,Fever of unknown origin,http://www.ebi.ac.uk/efo/EFO_0003952,efo,26/04/2019 00:00
,ukbiobank_1173,phenotype,Dysphagia,http://purl.obolibrary.org/obo/HP_0002015,efo,26/04/2019 00:00
,ukbiobank_1174,disease,Heartburn,http://www.ebi.ac.uk/efo/EFO_0008533,efo,26/04/2019 00:00
,ukbiobank_1175,phenotype,Cough,http://purl.obolibrary.org/obo/HP_0012735,efo,26/04/2019 00:00
,ukbiobank_1176,disease,Urethritis and urethral syndrome,http://www.ebi.ac.uk/efo/EFO_0003878,efo,26/04/2019 00:00
,ukbiobank_1177,disease,Other arthritis,http://www.ebi.ac.uk/efo/EFO_0005856,efo,26/04/2019 00:00
,ukbiobank_1178,disease,Systemic lupus erythematosus,http://www.ebi.ac.uk/efo/EFO_0002690,efo,26/04/2019 00:00
,ukbiobank_1179,disease,Systemic sclerosis,http://www.ebi.ac.uk/efo/EFO_0000717,efo,26/04/2019 00:00
,ukbiobank_1180,disease,Psoriasis,http://www.ebi.ac.uk/efo/EFO_0000676,efo,26/04/2019 00:00
,ukbiobank_1181,disease,Follicular cysts of skin and subcutaneous tissue,http://www.ebi.ac.uk/efo/EFO_1001329,efo,26/04/2019 00:00
,ukbiobank_1182,disease,Other disorders of pigmentation,http://www.ebi.ac.uk/efo/EFO_1000755,efo,26/04/2019 00:00
,ukbiobank_1183,phenotype,"Ulcer of lower limb, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0007068,efo,26/04/2019 00:00
,ukbiobank_1184,disease,Dyspepsia,http://www.ebi.ac.uk/efo/EFO_0008533,efo,26/04/2019 00:00
,ukbiobank_1185,phenotype,Inguinal hernia,http://purl.obolibrary.org/obo/HP_0000023,efo,26/04/2019 00:00
,ukbiobank_1186,disease,Acute sinusitis,http://www.ebi.ac.uk/efo/EFO_0007486,efo,26/04/2019 00:00
,ukbiobank_1187,disease,Pneumonia due to Streptococcus pneumoniae,http://www.ebi.ac.uk/efo/EFO_0000772,efo,26/04/2019 00:00
,ukbiobank_1188,disease,"Bacterial pneumonia, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_1001272,efo,26/04/2019 00:00
,ukbiobank_1189,disease,"Pneumonia, organism unspecified",http://www.ebi.ac.uk/efo/EFO_0003106,efo,26/04/2019 00:00
,ukbiobank_1190,disease,Nasal polyp,http://www.ebi.ac.uk/efo/EFO_1000391,efo,26/04/2019 00:00
,ukbiobank_1191,disease,Peritonsillar abscess,http://www.ebi.ac.uk/efo/EFO_0007429,efo,26/04/2019 00:00
,ukbiobank_1192,disease,Emphysema,http://www.ebi.ac.uk/efo/EFO_0000464,efo,26/04/2019 00:00
,ukbiobank_1193,disease,Other chronic obstructive pulmonary disease,http://www.ebi.ac.uk/efo/EFO_0000341,efo,26/04/2019 00:00
,ukbiobank_1194,disease,Asthma,http://www.ebi.ac.uk/efo/EFO_0000270,efo,26/04/2019 00:00
,ukbiobank_1195,phenotype,Bronchiectasis,http://purl.obolibrary.org/obo/HP_0002110,efo,26/04/2019 00:00
,ukbiobank_1196,disease,Other interstitial pulmonary diseases,http://www.ebi.ac.uk/efo/EFO_0004244,efo,26/04/2019 00:00
,ukbiobank_1197,disease,Other respiratory disorders,http://www.ebi.ac.uk/efo/EFO_0000684,efo,26/04/2019 00:00
,ukbiobank_1198,disease,Aortic aneurysm and dissection,http://www.ebi.ac.uk/efo/EFO_0001666,efo,26/04/2019 00:00
,ukbiobank_1199,disease,Hordeolum and chalazion,http://www.ebi.ac.uk/efo/EFO_0007315,efo,26/04/2019 00:00
,ukbiobank_1200,disease,Myasthenia gravis and other myoneural disorders,http://www.ebi.ac.uk/efo/EFO_0004991,efo,26/04/2019 00:00
,ukbiobank_1201,phenotype,Manic episode,http://www.ebi.ac.uk/efo/EFO_0007706,efo,26/04/2019 00:00
,ukbiobank_1202,disease,Bipolar affective disorder,http://www.ebi.ac.uk/efo/EFO_0000289,efo,26/04/2019 00:00
,ukbiobank_1203,phenotype,"Sexual dysfunction, not caused by organic disorder or disease",http://www.ebi.ac.uk/efo/EFO_0004714,efo,26/04/2019 00:00
,ukbiobank_1204,disease,Other hypothyroidism,http://www.ebi.ac.uk/efo/EFO_0004705,efo,26/04/2019 00:00
,ukbiobank_1205,factor,Melanoma in situ,http://www.ebi.ac.uk/efo/EFO_0004957,efo,26/04/2019 00:00
,ukbiobank_1206,disease,"Haemangioma and lymphangioma, any site",http://www.ebi.ac.uk/efo/EFO_1000635,efo,26/04/2019 00:00
,ukbiobank_1207,disease,Leiomyoma of uterus,http://www.ebi.ac.uk/efo/EFO_0000731,efo,26/04/2019 00:00
,ukbiobank_1208,disease,Benign neoplasm of ovary,http://www.ebi.ac.uk/efo/EFO_1000116,efo,26/04/2019 00:00
,ukbiobank_1209,disease,Benign neoplasm of other and unspecified female genital organs,http://www.ebi.ac.uk/efo/EFO_1001331,efo,26/04/2019 00:00
,ukbiobank_1210,disease,Benign neoplasm of brain and other parts of central nervous system,http://www.ebi.ac.uk/efo/EFO_1000107,efo,26/04/2019 00:00
,ukbiobank_1211,disease,Benign neoplasm of thyroid gland,http://www.ebi.ac.uk/efo/EFO_1000122,efo,26/04/2019 00:00
